city,holdType,homeType,noBed,soldPrice,usage,postCode,soldYear,postcode,latitude,longitude
Glastonbury, Freehold,Detached,4,250000, Residential,BA6 9QB,15,BA6 9QB,51.14851786,-2.724241075
Glastonbury, Freehold,Detached,4,280000, Residential,BA6 9PH,15,BA6 9PH,51.14370096,-2.7252235110000003
Glastonbury, Freehold,Detached,2,178000, Residential,BA6 8EJ,15,BA6 8EJ,51.14992977,-2.7095514339999998
Glastonbury, Freehold,Detached,3,385000, Residential,BA6 8AB,15,BA6 8AB,51.139667,-2.726347
Glastonbury, Freehold,Detached,2,192000, Residential,BA6 8EX,15,BA6 8EX,51.14126137,-2.7080605139999996
Glastonbury, Freehold,Detached,4,420000, Residential,BA6 9BY,15,BA6 9BY,51.152428,-2.714538891
Glastonbury, Freehold,Terraced,3,197000, Residential,BA6 9AE,15,BA6 9AE,51.14723782,-2.724749997
Glastonbury, Freehold,Detached,4,225000, Residential,BA6 9PB,15,BA6 9PB,51.14568837,-2.722295431
Glastonbury, Freehold,Terraced,3,245000, Residential,BA6 9DE,14,BA6 9DE,51.150738,-2.718753397
Glastonbury, Freehold,Semi-Detached,3,194950, Residential,BA6 8AE,14,BA6 8AE,51.1422512,-2.718267825
Glastonbury, Freehold,Semi-Detached,2,159950, Residential,BA6 8EX,14,BA6 8EX,51.14126137,-2.7080605139999996
Glastonbury, Freehold,Terraced,2,142000, Residential,BA6 8EW,14,BA6 8EW,51.15104878,-2.7074096830000003
Glastonbury, Freehold,Flat,2,155000, Residential (New Build),BA6 9GD,14,BA6 9GD,51.16094462,-2.704872
Glastonbury, Freehold,Detached,4,301000, Residential,BA6 8AQ,14,BA6 8AQ,51.1423375,-2.71592482
Glastonbury, Leasehold,Flat,2,127950, Residential,BA6 9LW,14,BA6 9LW,51.14915055,-2.72080543
Glastonbury, Freehold,Terraced,3,185000, Residential,BA6 9PQ,14,BA6 9PQ,51.15198426,-2.717689786
Glastonbury, Freehold,Terraced,2,142000, Residential,BA6 9PB,14,BA6 9PB,51.14568837,-2.722295431
Glastonbury, Freehold,Detached,5,387500, Residential,BA6 8FD,14,BA6 8FD,51.15924375,-2.7024156539999997
Glastonbury, Freehold,Terraced,2,149000, Residential,BA6 9GA,14,BA6 9GA,51.161266,-2.702804
Glastonbury, Freehold,Semi-Detached,1,112500, Residential,BA6 8LZ,14,BA6 8LZ,51.14043374,-2.70811932
Glastonbury, Leasehold,Flat,1,100000, Residential,BA6 9EH,14,BA6 9EH,51.14653255,-2.7180912669999997
Glastonbury, Freehold,Terraced,3,148000, Residential,BA6 8ED,14,BA6 8ED,51.15249603,-2.7060020280000003
Glastonbury, Freehold,Semi-Detached,3,195000, Residential,BA6 9GB,14,BA6 9GB,51.161352,-2.704965
Glastonbury, Freehold,Semi-Detached,3,169000, Residential,BA6 8ET,14,BA6 8ET,51.1421918,-2.7088466689999997
Glastonbury, Leasehold,Flat,1,57500, Residential,BA6 9ER,14,BA6 9ER,51.14609737,-2.718670646
Glastonbury, Freehold,Terraced,2,139000, Residential,BA6 9EN,14,BA6 9EN,51.14447898,-2.717173073
Glastonbury, Freehold,Terraced,2,125000, Residential,BA6 8HR,14,BA6 8HR,51.15309465,-2.706640282
Glastonbury, Freehold,Semi-Detached,5,380000, Residential,BA6 9EG,14,BA6 9EG,51.1440627,-2.719325
Glastonbury, Freehold,Semi-Detached,2,152500, Residential,BA6 9PG,14,BA6 9PG,51.15158847,-2.71771224
Glastonbury, Leasehold,Flat,2,125000, Residential,BA6 9LW,14,BA6 9LW,51.14915055,-2.72080543
Glastonbury, Freehold,Terraced,2,155000, Residential,BA6 9PR,14,BA6 9PR,51.14418634,-2.726703542
Glastonbury, Freehold,Terraced,4,245000, Residential,BA6 9JF,14,BA6 9JF,51.14956596,-2.7175950739999997
Glastonbury, Freehold,Detached,4,262000, Residential,BA6 8EZ,14,BA6 8EZ,51.14114577,-2.7093309480000003
Glastonbury, Freehold,Semi-Detached,4,245000, Residential,BA6 8AE,14,BA6 8AE,51.1422512,-2.718267825
Glastonbury, Leasehold,Flat,1,31500, Residential,BA6 9LT,14,BA6 9LT,51.14917222,-2.718747014
Glastonbury, Freehold,Semi-Detached,2,168750, Residential,BA6 8DD,14,BA6 8DD,51.14376451,-2.70751272
Glastonbury, Freehold,Detached,3,230000, Residential,BA6 9FG,14,BA6 9FG,51.15071469,-2.7208869960000004
Glastonbury, Freehold,Terraced,2,142500, Residential,BA6 9NT,14,BA6 9NT,51.143386,-2.732714746
Glastonbury, Leasehold,Flat,2,45000, Residential,BA6 9LT,14,BA6 9LT,51.14917222,-2.718747014
Glastonbury, Leasehold,Flat,2,99000, Residential,BA6 9NE,14,BA6 9NE,51.14690658,-2.7186832180000002
Glastonbury, Freehold,Semi-Detached,3,245000, Residential,BA6 8BD,14,BA6 8BD,51.14360101,-2.715172433
Glastonbury, Freehold,Detached,5,310000, Residential,BA6 8ER,14,BA6 8ER,51.15027509,-2.705982423
Glastonbury, Freehold,Detached,3,210000, Residential,BA6 9PS,14,BA6 9PS,51.14263919,-2.7253355210000003
Glastonbury, Freehold,Semi-Detached,3,170000, Residential,BA6 8HF,14,BA6 8HF,51.15341197,-2.7106629260000004
Glastonbury, Freehold,Detached,4,274000, Residential,BA6 9PH,14,BA6 9PH,51.14370096,-2.7252235110000003
Glastonbury, Leasehold,Flat,1,69000, Residential,BA6 9ER,14,BA6 9ER,51.14609737,-2.718670646
Glastonbury, Freehold,Terraced,4,237000, Residential,BA6 9EZ,14,BA6 9EZ,51.14664262,-2.7250265939999996
Glastonbury, Leasehold,Terraced,1,90000, Residential,BA6 9EZ,14,BA6 9EZ,51.14664262,-2.7250265939999996
Glastonbury, Freehold,Semi-Detached,3,249950, Residential,BA6 9BJ,14,BA6 9BJ,51.15432428,-2.71735434
Glastonbury, Freehold,Semi-Detached,3,380000, Residential,BA6 8JE,14,BA6 8JE,51.14852027,-2.710659251
Glastonbury, Freehold,Terraced,1,124500, Residential (New Build),BA6 9GU,14,BA6 9GU,51.145812604040394,-2.71912403579464
Glastonbury, Freehold,Semi-Detached,2,210000, Residential,BA6 8ET,14,BA6 8ET,51.1421918,-2.7088466689999997
Glastonbury, Freehold,Terraced,3,185500, Residential,BA6 9EZ,14,BA6 9EZ,51.14664262,-2.7250265939999996
Glastonbury, Freehold,Terraced,3,185000, Residential,BA6 9JP,14,BA6 9JP,51.14783764,-2.7193553219999997
Glastonbury, Leasehold,Flat,1,82000, Residential,BA6 9QN,14,BA6 9QN,51.14803067,-2.71867209
Glastonbury, Freehold,Semi-Detached,0,192500, Residential,BA6 9PH,14,BA6 9PH,51.14370096,-2.7252235110000003
Glastonbury, Leasehold,Flat,1,81500, Residential,BA6 9ER,14,BA6 9ER,51.14609737,-2.718670646
Glastonbury, Freehold,Semi-Detached,3,155000, Residential,BA6 8HF,14,BA6 8HF,51.15341197,-2.7106629260000004
Glastonbury, Freehold,Terraced,3,180000, Residential,BA6 9BB,14,BA6 9BB,51.15612416,-2.714179275
Glastonbury, Freehold,Terraced,3,160000, Residential,BA6 9JR,14,BA6 9JR,51.14969999,-2.720656725
Glastonbury, Freehold,Terraced,2,142000, Residential,BA6 9PL,14,BA6 9PL,51.14235336,-2.7264746239999997
Glastonbury, Freehold,Terraced,2,143000, Residential,BA6 9FX,14,BA6 9FX,51.152172,-2.713460543
Glastonbury, Freehold,Detached,4,330000, Residential,BA6 8AH,14,BA6 8AH,51.14369533,-2.717389648
Glastonbury, Freehold,Detached,4,362500, Residential,BA6 8AT,14,BA6 8AT,51.14069325,-2.7230179289999996
Glastonbury, Freehold,Terraced,3,171000, Residential,BA6 9PQ,14,BA6 9PQ,51.15198426,-2.717689786
Glastonbury, Freehold,Terraced,2,139950, Residential,BA6 9JB,14,BA6 9JB,51.1488144,-2.71551038
Glastonbury, Freehold,Detached,0,227000, Residential,BA6 9BR,14,BA6 9BR,51.15286006,-2.714171762
Glastonbury, Leasehold,Flat,2,99999, Residential,BA6 9LT,14,BA6 9LT,51.14917222,-2.718747014
Glastonbury, Freehold,Semi-Detached,3,183000, Residential,BA6 9BW,14,BA6 9BW,51.15741227,-2.713813084
Glastonbury, Freehold,Detached,3,195000, Residential,BA6 9AE,14,BA6 9AE,51.14723782,-2.724749997
Glastonbury, Freehold,Terraced,3,150000, Residential,BA6 9AR,14,BA6 9AR,51.15251654,-2.7159394
Glastonbury, Leasehold,Flat,1,79000, Residential,BA6 9JB,14,BA6 9JB,51.1488144,-2.71551038
Glastonbury, Freehold,Detached,5,186000, Residential,BA6 8DN,14,BA6 8DN,51.14180755,-2.713015
Glastonbury, Freehold,Terraced,2,197000, Residential,BA6 8DE,14,BA6 8DE,51.14409813,-2.7088472880000003
Glastonbury, Freehold,Detached,5,419000, Residential,BA6 8DB,14,BA6 8DB,51.14388916,-2.708844
Glastonbury, Freehold,Semi-Detached,3,230000, Residential,BA6 8AG,14,BA6 8AG,51.14142729,-2.7221002569999997
Glastonbury, Freehold,Terraced,4,212500, Residential,BA6 8DE,14,BA6 8DE,51.14409813,-2.7088472880000003
Glastonbury, Freehold,Terraced,4,263000, Residential,BA6 8LX,14,BA6 8LX,51.14233576,-2.707347923
Glastonbury, Freehold,Terraced,3,175000, Residential,BA6 9GA,14,BA6 9GA,51.161266,-2.702804
Glastonbury, Freehold,Detached,3,205000, Residential,BA6 9GD,14,BA6 9GD,51.16094462,-2.704872
Glastonbury, Freehold,Semi-Detached,3,235000, Residential,BA6 8HS,14,BA6 8HS,51.15226514,-2.71293296
Glastonbury, Freehold,Semi-Detached,2,179000, Residential,BA6 9BN,14,BA6 9BN,51.15637356,-2.714569203
Glastonbury, Freehold,Terraced,3,172500, Residential,BA6 9AQ,14,BA6 9AQ,51.15941277,-2.7057072339999997
Glastonbury, Freehold,Semi-Detached,2,182000, Residential,BA6 8EX,14,BA6 8EX,51.14126137,-2.7080605139999996
Glastonbury, Freehold,Terraced,3,142000, Residential,BA6 9DB,14,BA6 9DB,51.15090226,-2.719631745
Glastonbury, Freehold,Terraced,2,162500, Residential,BA6 8HQ,14,BA6 8HQ,51.15392235,-2.709541198
Glastonbury, Leasehold,Flat,2,149500, Residential,BA6 9LW,14,BA6 9LW,51.14915055,-2.72080543
Glastonbury, Freehold,Terraced,3,159950, Residential,BA6 8ED,14,BA6 8ED,51.15249603,-2.7060020280000003
Glastonbury, Freehold,Semi-Detached,3,230000, Residential,BA6 8DT,14,BA6 8DT,51.14303455,-2.7122189060000004
Glastonbury, Freehold,Detached,2,146500, Residential,BA6 9GA,14,BA6 9GA,51.161266,-2.702804
Glastonbury, Freehold,Terraced,4,220000, Residential,BA6 9EZ,14,BA6 9EZ,51.14664262,-2.7250265939999996
Glastonbury, Freehold,Detached,4,250000, Residential,BA6 9AT,14,BA6 9AT,51.15877796,-2.7110456939999996
Glastonbury, Freehold,Semi-Detached,3,186000, Residential,BA6 9BP,14,BA6 9BP,51.15393997,-2.714031157
Glastonbury, Freehold,Semi-Detached,3,217500, Residential,BA6 8AE,14,BA6 8AE,51.1422512,-2.718267825
Glastonbury, Freehold,Detached,3,200000, Residential,BA6 8AN,14,BA6 8AN,51.14300169,-2.717593317
Glastonbury, Freehold,Semi-Detached,3,115000, Residential,BA6 9BW,14,BA6 9BW,51.15741227,-2.713813084
Glastonbury, Freehold,Terraced,1,120000, Residential (New Build),BA6 9GU,14,BA6 9GU,51.145812604040394,-2.71912403579464
Glastonbury, Freehold,Terraced,3,95000, Residential,BA6 8DB,14,BA6 8DB,51.14388916,-2.708844
Glastonbury, Freehold,Terraced,5,262500, Residential,BA6 8BX,14,BA6 8BX,51.14774591,-2.712305742
Glastonbury, Freehold,Detached,6,482000, Residential (New Build),BA6 8HJ,14,BA6 8HJ,51.15064138,-2.7123074419999997
Glastonbury, Freehold,Semi-Detached,3,182000, Residential,BA6 9AT,14,BA6 9AT,51.15877796,-2.7110456939999996
Glastonbury, Freehold,Terraced,3,170000, Residential,BA6 8BP,14,BA6 8BP,51.14354784,-2.709139055
Glastonbury, Freehold,Terraced,2,164250, Residential,BA6 9EY,14,BA6 9EY,51.14681007,-2.72267035
Glastonbury, Freehold,Detached,7,467000, Residential,BA6 8BA,14,BA6 8BA,51.14328614,-2.715196156
Glastonbury, Leasehold,Flat,1,110000, Residential,BA6 9LW,14,BA6 9LW,51.14915055,-2.72080543
Glastonbury, Freehold,Terraced,3,165000, Residential,BA6 9LQ,14,BA6 9LQ,51.14962187,-2.7231145989999996
Glastonbury, Freehold,Terraced,4,280000, Residential,BA6 9DE,14,BA6 9DE,51.150738,-2.718753397
Glastonbury, Freehold,Terraced,3,199000, Residential (New Build),BA6 9GG,14,BA6 9GG,51.1602201223374,-2.705362
Glastonbury, Freehold,Detached,4,240000, Residential,BA6 9PB,14,BA6 9PB,51.14568837,-2.722295431
Glastonbury, Freehold,Detached,3,207000, Residential,BA6 9PR,14,BA6 9PR,51.14418634,-2.726703542
Glastonbury, Freehold,Semi-Detached,2,160000, Residential,BA6 9BW,14,BA6 9BW,51.15741227,-2.713813084
Glastonbury, Leasehold,Flat,1,80000, Residential,BA6 9DL,14,BA6 9DL,51.15133447,-2.720996739
Glastonbury, Freehold,Detached,3,210000, Residential,BA6 9PJ,14,BA6 9PJ,51.14261251,-2.7267360010000004
Glastonbury, Freehold,Terraced,3,182500, Residential,BA6 8EY,14,BA6 8EY,51.14171523,-2.710326005
Glastonbury, Freehold,Terraced,2,130000, Residential,BA6 8LZ,14,BA6 8LZ,51.14043374,-2.70811932
Glastonbury, Freehold,Detached,3,280000, Residential,BA6 8AT,14,BA6 8AT,51.14069325,-2.7230179289999996
Glastonbury, Freehold,Terraced,3,143500, Residential,BA6 9JU,14,BA6 9JU,51.15158481,-2.719771044
Glastonbury, Freehold,Detached,3,208000, Residential,BA6 9PJ,14,BA6 9PJ,51.14261251,-2.7267360010000004
Glastonbury, Freehold,Terraced,3,190000, Residential (New Build),BA6 9GG,14,BA6 9GG,51.1602201223374,-2.705362
Glastonbury, Freehold,Terraced,2,137000, Residential (New Build),BA6 9GU,14,BA6 9GU,51.145812604040394,-2.71912403579464
Glastonbury, Freehold,Semi-Detached,2,180000, Residential,BA6 8EX,14,BA6 8EX,51.14126137,-2.7080605139999996
Glastonbury, Freehold,Semi-Detached,3,181500, Residential,BA6 9BQ,14,BA6 9BQ,51.15505033,-2.716264602
Glastonbury, Freehold,Terraced,4,440000, Residential,BA6 8DJ,14,BA6 8DJ,51.14707479,-2.711766447
Glastonbury, Freehold,Detached,5,398000, Residential,BA6 8HL,14,BA6 8HL,51.15182855,-2.71079587
Glastonbury, Leasehold,Flat,2,72500, Residential,BA6 9ER,14,BA6 9ER,51.14609737,-2.718670646
Glastonbury, Freehold,Terraced,3,185000, Residential,BA6 9PJ,14,BA6 9PJ,51.14261251,-2.7267360010000004
Glastonbury, Freehold,Detached,2,195000, Residential,BA6 8EQ,14,BA6 8EQ,51.15208499,-2.71002773
Glastonbury, Freehold,Semi-Detached,2,145000, Residential,BA6 8HE,14,BA6 8HE,51.15232363,-2.709230713
Glastonbury, Freehold,Semi-Detached,3,169000, Residential,BA6 9BQ,14,BA6 9BQ,51.15505033,-2.716264602
Glastonbury, Freehold,Terraced,3,178000, Residential,BA6 9HU,14,BA6 9HU,51.14992258,-2.716628402
Glastonbury, Freehold,Semi-Detached,3,176000, Residential,BA6 9AT,14,BA6 9AT,51.15877796,-2.7110456939999996
Glastonbury, Freehold,Detached,4,233500, Residential,BA6 9QB,14,BA6 9QB,51.14851786,-2.724241075
Glastonbury, Freehold,Terraced,3,182000, Residential,BA6 8BB,13,BA6 8BB,51.14379759,-2.7124307869999997
Glastonbury, Freehold,Terraced,3,150800, Residential,BA6 8HF,13,BA6 8HF,51.15341197,-2.7106629260000004
Glastonbury, Freehold,Semi-Detached,3,187000, Residential,BA6 9FG,13,BA6 9FG,51.15071469,-2.7208869960000004
Glastonbury, Freehold,Detached,4,423000, Residential,BA6 8JG,13,BA6 8JG,51.1485268,-2.708100243
Glastonbury, Freehold,Detached,4,295000, Residential,BA6 9PW,13,BA6 9PW,51.1431973,-2.7266880060000003
Glastonbury, Freehold,Detached,4,237500, Residential,BA6 9PH,13,BA6 9PH,51.14370096,-2.7252235110000003
Glastonbury, Freehold,Terraced,2,150000, Residential,BA6 9PL,13,BA6 9PL,51.14235336,-2.7264746239999997
Glastonbury, Freehold,Detached,5,390500, Residential,BA6 8AD,13,BA6 8AD,51.13898872,-2.731052974
Glastonbury, Freehold,Semi-Detached,2,144000, Residential,BA6 9AT,13,BA6 9AT,51.15877796,-2.7110456939999996
Glastonbury, Freehold,Semi-Detached,2,142500, Residential,BA6 8HA,13,BA6 8HA,51.15356726,-2.710152
Glastonbury, Freehold,Semi-Detached,3,228000, Residential,BA6 9AZ,13,BA6 9AZ,51.15182055,-2.715056466
Glastonbury, Freehold,Semi-Detached,3,227500, Residential,BA6 8FE,13,BA6 8FE,51.1487322476674,-2.7122354961127995
Glastonbury, Freehold,Terraced,3,140500, Residential,BA6 9AR,13,BA6 9AR,51.15251654,-2.7159394
Glastonbury, Freehold,Detached,4,245000, Residential,BA6 9PB,13,BA6 9PB,51.14568837,-2.722295431
Glastonbury, Freehold,Detached,3,190000, Residential,BA6 9AA,13,BA6 9AA,51.15744498,-2.7113969819999997
Glastonbury, Freehold,Detached,4,200000, Residential,BA6 8LZ,13,BA6 8LZ,51.14043374,-2.70811932
Glastonbury, Freehold,Terraced,3,80000, Residential,BA6 9HU,13,BA6 9HU,51.14992258,-2.716628402
Glastonbury, Freehold,Terraced,2,135000, Residential,BA6 9PG,13,BA6 9PG,51.15158847,-2.71771224
Glastonbury, Freehold,Terraced,2,137500, Residential,BA6 9BD,13,BA6 9BD,51.15731791,-2.713068058
Glastonbury, Freehold,Semi-Detached,3,173000, Residential,BA6 9JB,13,BA6 9JB,51.1488144,-2.71551038
Glastonbury, Freehold,Detached,2,154000, Residential,BA6 8EG,13,BA6 8EG,51.15091994,-2.709380758
Glastonbury, Freehold,Detached,4,212000, Residential,BA6 9BR,13,BA6 9BR,51.15286006,-2.714171762
Glastonbury, Freehold,Semi-Detached,3,150000, Residential,BA6 8HF,13,BA6 8HF,51.15341197,-2.7106629260000004
Glastonbury, Freehold,Detached,4,225000, Residential,BA6 9PB,13,BA6 9PB,51.14568837,-2.722295431
Glastonbury, Freehold,Semi-Detached,5,275000, Residential,BA6 9BZ,13,BA6 9BZ,51.15152847,-2.714294176
Glastonbury, Freehold,Semi-Detached,3,141000, Residential,BA6 8EP,13,BA6 8EP,51.15015284,-2.708353892
Glastonbury, Freehold,Detached,5,575000, Residential,BA6 8JG,13,BA6 8JG,51.1485268,-2.708100243
Glastonbury, Freehold,Detached,4,362500, Residential,BA6 9BY,13,BA6 9BY,51.152428,-2.714538891
Glastonbury, Freehold,Terraced,3,177000, Residential,BA6 9DW,13,BA6 9DW,51.15076631,-2.7139392680000003
Glastonbury, Leasehold,Flat,2,120000, Residential,BA6 8HW,13,BA6 8HW,51.15293556,-2.7091543089999996
Glastonbury, Leasehold,Flat,2,43000, Residential,BA6 9LT,13,BA6 9LT,51.14917222,-2.718747014
Glastonbury, Freehold,Detached,4,225000, Residential,BA6 9QD,13,BA6 9QD,51.14881204,-2.723202016
Glastonbury, Freehold,Terraced,2,174950, Residential,BA6 9DF,13,BA6 9DF,51.15094461,-2.71713035
Glastonbury, Freehold,Detached,3,222500, Residential,BA6 9PR,13,BA6 9PR,51.14418634,-2.726703542
Glastonbury, Freehold,Terraced,1,112500, Residential,BA6 8LY,13,BA6 8LY,51.14082763,-2.7084112339999997
Glastonbury, Leasehold,Flat,2,43000, Residential,BA6 9LT,13,BA6 9LT,51.14917222,-2.718747014
Glastonbury, Freehold,Detached,3,228000, Residential,BA6 8HS,13,BA6 8HS,51.15226514,-2.71293296
Glastonbury, Freehold,Terraced,3,175000, Residential,BA6 9PQ,13,BA6 9PQ,51.15198426,-2.717689786
Glastonbury, Freehold,Semi-Detached,2,168000, Residential,BA6 9BW,13,BA6 9BW,51.15741227,-2.713813084
Glastonbury, Leasehold,Flat,1,70000, Residential,BA6 9DL,13,BA6 9DL,51.15133447,-2.720996739
Glastonbury, Freehold,Terraced,3,139500, Residential,BA6 9NF,13,BA6 9NF,51.14696469,-2.722386841
Glastonbury, Freehold,Terraced,1,110000, Residential,BA6 8LY,13,BA6 8LY,51.14082763,-2.7084112339999997
Glastonbury, Freehold,Terraced,3,202700, Residential,BA6 8JE,13,BA6 8JE,51.14852027,-2.710659251
Glastonbury, Freehold,Semi-Detached,2,159950, Residential,BA6 9BW,13,BA6 9BW,51.15741227,-2.713813084
Glastonbury, Freehold,Semi-Detached,4,390000, Residential,BA6 8AQ,13,BA6 8AQ,51.1423375,-2.71592482
Glastonbury, Leasehold,Flat,1,106000, Residential,BA6 9LW,13,BA6 9LW,51.14915055,-2.72080543
Glastonbury, Freehold,Terraced,2,152000, Residential,BA6 9EZ,13,BA6 9EZ,51.14664262,-2.7250265939999996
Glastonbury, Freehold,Detached,3,305000, Residential,BA6 8AQ,13,BA6 8AQ,51.1423375,-2.71592482
Glastonbury, Freehold,Terraced,4,160000, Residential,BA6 9DA,13,BA6 9DA,51.15140363,-2.715593328
Glastonbury, Freehold,Terraced,3,145000, Residential,BA6 8HF,13,BA6 8HF,51.15341197,-2.7106629260000004
Glastonbury, Freehold,Semi-Detached,3,190000, Residential,BA6 8HT,13,BA6 8HT,51.1534361,-2.712607854
Glastonbury, Freehold,Detached,4,282500, Residential,BA6 8HU,13,BA6 8HU,51.15006329,-2.711254845
Glastonbury, Leasehold,Flat,2,98500, Residential,BA6 8BS,13,BA6 8BS,51.147832,-2.713208
Ilminster, Freehold,Terraced,2,183000, Residential,TA19 9DD,19,TA19 9DD,50.9280676868353,-2.9257383505354304
Ilminster, Freehold,Terraced,3,214000, Residential,TA19 0EA,19,TA19 0EA,50.9257348113173,-2.91595977760814
Ilminster, Freehold,Semi-Detached,2,260000, Residential,TA19 9AJ,19,TA19 9AJ,50.9305340389314,-2.91517181293788
Ilminster, Freehold,Semi-Detached,3,215000, Residential,TA19 0HJ,19,TA19 0HJ,50.9219884203023,-2.9143638703317203
Ilminster, Freehold,Detached,4,300000, Residential,TA19 0EA,19,TA19 0EA,50.9257348113173,-2.91595977760814
Ilminster, Freehold,Detached,3,233000, Residential,TA19 9DG,19,TA19 9DG,50.9291284681306,-2.92351115518295
Ilminster, Freehold,Terraced,2,177500, Residential,TA19 0BU,19,TA19 0BU,50.9257003247988,-2.906755
Ilminster, Freehold,Terraced,3,215000, Residential,TA19 9AH,19,TA19 9AH,50.9319040007792,-2.91592445355154
Ilminster, Freehold,Semi-Detached,3,197000, Residential,TA19 9BU,19,TA19 9BU,50.9264450046197,-2.91598795764785
Ilminster, Freehold,Semi-Detached,3,200000, Residential,TA19 0BD,19,TA19 0BD,50.9286030083891,-2.90564295753583
Ilminster, Freehold,Terraced,3,205000, Residential,TA19 9PF,19,TA19 9PF,50.927697301905006,-2.9214053667438002
Ilminster, Freehold,Semi-Detached,3,206000, Residential,TA19 9DR,19,TA19 9DR,50.927096112750206,-2.9200986598952
Ilminster, Freehold,Semi-Detached,3,200000, Residential,TA19 9DS,19,TA19 9DS,50.9281892324354,-2.92288069552289
Ilminster, Freehold,Detached,4,282950, Residential,TA19 9DD,19,TA19 9DD,50.9280676868353,-2.9257383505354304
Ilminster, Freehold,Terraced,3,189000, Residential,TA19 9DG,19,TA19 9DG,50.9291284681306,-2.92351115518295
Ilminster, Freehold,Terraced,3,210000, Residential,TA19 9PF,18,TA19 9PF,50.927697301905006,-2.9214053667438002
Ilminster, Freehold,Detached,2,360000, Residential,TA19 0EE,18,TA19 0EE,50.926543876021206,-2.9136990815434998
Ilminster, Freehold,Semi-Detached,3,180000, Residential,TA19 0HH,18,TA19 0HH,50.9211116257157,-2.9137918251420496
Ilminster, Freehold,Terraced,2,180000, Residential,TA19 0ER,18,TA19 0ER,50.91977306921229,-2.9124709756436697
Ilminster, Freehold,Semi-Detached,3,225000, Residential,TA19 0BZ,18,TA19 0BZ,50.921234091395206,-2.9096256951203197
Ilminster, Freehold,Semi-Detached,4,260000, Residential,TA19 9DR,18,TA19 9DR,50.927096112750206,-2.9200986598952
Ilminster, Freehold,Terraced,2,180000, Residential,TA19 9DB,18,TA19 9DB,50.928209771662104,-2.9248305027177204
Ilminster, Freehold,Semi-Detached,4,360000, Residential,TA19 9PL,18,TA19 9PL,50.93313361265739,-2.9173716832589704
Ilminster, Freehold,Terraced,3,192500, Residential,TA19 9PF,18,TA19 9PF,50.927697301905006,-2.9214053667438002
Ilminster, Freehold,Semi-Detached,3,260000, Residential,TA19 9PS,18,TA19 9PS,50.9311877797874,-2.934439
